bgp1990gj,tr2010gj,tr2010ge,wt_pop,wt_fam,wt_hh,wt_hu
G250017073790999993662059999999112012,G2500170367200,25017367200,0.0,0.0,0.0,0.0
G250017073790999993662059999999112012,G2500170382100,25017382100,3.274e-07,3.184e-07,3.362e-07,3.583e-07
G250017073790999993662059999999112013,G2500170365201,25017365201,0.0,0.0,0.0,0.0
G250017073790999993662059999999112013,G2500170365202,25017365202,0.0,0.0,0.0,0.0
G250017073790999993662059999999112013,G2500170366202,25017366202,0.9796708844,0.9790206739,0.9783417991,0.9782775921
G250017073790999993662059999999112013,G2500170367200,25017367200,0.0203291156,0.0209793261,0.0216582009,0.0217224079
G250017073790999993662059999999112019,G2500170360200,25017360200,0.0029142361,0.0030385441,0.0030508469,0.0031396139
G250017073790999993662059999999112019,G2500170365100,25017365100,0.0,0.0,0.0,0.0
G250017073790999993662059999999112019,G2500170366201,25017366201,0.9956452911,0.9956244726,0.9956626663,0.9955958904
G250017073790999993662059999999112019,G2500170367100,25017367100,0.0014404727,0.0013369834,0.0012864869,0.0012644956
G250017073790999993662059999999999921,G2500170366201,25017366201,0.9756097561,0.9692307692,0.9722222222,0.9722222222
G250017073790999993662059999999999921,G2500170366202,25017366202,0.0243902439,0.0307692308,0.0277777778,0.0277777778
G250017073790999993662059999999999923,G2500170365100,25017365100,1.65716e-05,0.0,4.78155e-05,9.37505e-05
G250017073790999993662059999999999923,G2500170365201,25017365201,8.8474e-06,0.0,2.55282e-05,2.50262e-05
G250017073790999993662059999999999923,G2500170365202,25017365202,0.0,0.0,0.0,0.0
G250017073790999993662059999999999923,G2500170366202,25017366202,0.999974581,1.0,0.9999266563,0.9998812232
G250017073790999993662059999999999923,G2500170367200,25017367200,0.0,0.0,0.0,0.0
G250017073790999993662059999999999929,G2500170360200,25017360200,0.0004065705,0.0004050192,0.000408723,0.0004125401
G250017073790999993662059999999999929,G2500170365100,25017365100,0.0,0.0,0.0,0.0
G250017073790999993662059999999999929,G2500170366201,25017366201,0.9995934295,0.9995949808,0.999591277,0.9995874599
G250017076135131003183059999999456013,G2500170317201,25017317201,0.5644008449,0.5644008449,0.5644008449,0.5644008449
G250017076135131003183059999999456013,G2500170318300,25017318300,0.4355991551,0.4355991551,0.4355991551,0.4355991551
G250017076135999993181059999999456011,G2500170318100,25017318100,1.0,1.0,1.0,1.0
G250017076135999993181059999999456012,G2500170318100,25017318100,1.0,1.0,1.0,1.0
G250017076135999993181059999999456013,G2500170318100,25017318100,1.0,1.0,1.0,1.0
G250017076135999993181059999999456014,G2500170318100,25017318100,0.9999532962,0.9999487605,0.9999500706,0.9999523127
G250017076135999993181059999999456014,G2500170318200,25017318200,4.67038e-05,5.12395e-05,4.99294e-05,4.76873e-05
G250017076135999993181059999999456019,G2500170318100,25017318100,1.0,1.0,1.0,1.0
G250017076135999993181059999999999924,G2500170318100,25017318100,1.0,1.0,1.0,1.0
G250017076135999993181059999999999924,G2500170318200,25017318200,0.0,0.0,0.0,0.0
G250017076135999993181059999999999929,G2500170313101,25017313101,0.0027375918,0.0029219494,0.0027427705,0.0027133856
G250017076135999993181059999999999929,G2500170318100,25017318100,0.9972624082,0.9970780506,0.9972572295,0.9972866144
G250017076135999993182059999999456011,G2500170318200,25017318200,0.9693519248,0.9675008175,0.9682958885,0.9698531186
G250017076135999993182059999999456011,G2500170318300,25017318300,0.0304925723,0.0323529412,0.031512605,0.0299401198
G250017076135999993182059999999456011,G2500170324102,25017324102,4.83482e-05,4.54687e-05,5.95423e-05,6.42854e-05
G250017076135999993182059999999456011,G2500170326102,25017326102,0.0001071547,0.0001007727,0.0001319642,0.0001424763
G250017076135999993182059999999456019,G2500170318200,25017318200,1.0,1.0,1.0,1.0
G250017076135999993182059999999999929,G2500170313101,25017313101,1.73818e-05,1.17557e-05,1.45986e-05,2.19898e-05
G250017076135999993182059999999999929,G2500170318200,25017318200,0.9999826182,0.9999882443,0.9999854014,0.9999780102
G250017076135999993183059999999456011,G2500170318300,25017318300,1.0,1.0,1.0,1.0
G250017076135999993183059999999456012,G2500170318300,25017318300,1.0,1.0,1.0,1.0
G250017076135999993183059999999456013,G2500170317101,25017317101,0.0001696969,0.0001579667,0.0001434509,0.0001389446
G250017076135999993183059999999456013,G2500170317201,25017317201,0.0075377546,0.0097196462,0.008831008,0.0085710536
G250017076135999993183059999999456013,G2500170318300,25017318300,0.9922925484,0.9901223871,0.9910255411,0.9912900019
G250017076135999993183059999999999921,G2500170318200,25017318200,0.0291568164,0.0296684119,0.0299741602,0.0299741602
G250017076135999993183059999999999921,G2500170318300,25017318300,0.9708268605,0.970314448,0.9700096901,0.9700096901
G250017076135999993183059999999999921,G2500170324102,25017324102,1.63231e-05,1.71401e-05,1.61497e-05,1.61497e-05
G250017076135999993183059999999999922,G2500170318300,25017318300,1.0,1.0,1.0,1.0
G250017076135999993183059999999999923,G2500170317201,25017317201,0.0035957984,0.003766847,0.0042076584,0.0044322395
G250017076135999993183059999999999923,G2500170318300,25017318300,0.9964042016,0.996233153,0.9957923416,0.9955677605
G250017076135999993183059999999999929,G2500170318300,25017318300,0.9999119132,0.9999128236,0.9999095665,0.9999109367
G250017076135999993183059999999999929,G2500170324102,25017324102,8.80868e-05,8.71764e-05,9.04335e-05,8.90633e-05
G250017076135999993184059999999999921,G2500170317101,25017317101,0.0015203154,0.0015087099,0.0011505089,0.0011443234
G250017076135999993184059999999999921,G2500170318400,25017318400,0.9984796846,0.9984912901,0.9988494911,0.9988556766
G250017076135999993184059999999999929,G2500170317101,25017317101,0.0004842573,0.000387648,0.0004408525,0.0004330613
G250017076135999993184059999999999929,G2500170317103,25017317103,8.41063e-05,8.12452e-05,8.02387e-05,7.88207e-05
G250017076135999993184059999999999929,G2500170318400,25017318400,0.9964678858,0.996435891,0.9957461192,0.9958039323
G250017076135999993184059999999999929,G2500170324101,25017324101,0.000938809,0.0006656723,0.0009795705,0.0009796244
G250017076135999993184059999999999929,G2500170362100,25017362100,0.000854028,0.0005360976,0.0010152135,0.0009972716
G250017076135999993184059999999999929,G2500170363102,25017363102,0.0011709137,0.0018934459,0.0017380056,0.0017072897
G250017077255999993662059999999112013,G2500170365201,25017365201,0.0,0.0,0.0,0.0
G250017077255999993662059999999112013,G2500170365202,25017365202,0.0,0.0,0.0,0.0
G250017077255999993662059999999112013,G2500170366202,25017366202,0.0,0.0,0.0,0.0
G250017077255999993662059999999112013,G2500170367200,25017367200,0.0,0.0,0.0,0.0
G250017077255999993671059999999112011,G2500170360200,25017360200,0.0006708552,0.0006719539,0.0006662291,0.000688157
G250017077255999993671059999999112011,G2500170367100,25017367100,0.9916081792,0.9916542873,0.9914283818,0.9911593042
G250017077255999993671059999999112011,G2500170368200,25017368200,0.0077209656,0.0076737588,0.0079053892,0.0081525388
G250017077255999993671059999999112012,G2500170367100,25017367100,1.0,1.0,1.0,1.0
G250017077255999993671059999999112013,G2500170360200,25017360200,0.0,0.0,0.0,0.0
G250017077255999993671059999999112013,G2500170367100,25017367100,1.0,1.0,1.0,1.0
G250017077255999993671059999999112014,G2500170367100,25017367100,1.0,1.0,1.0,1.0
G250017077255999993671059999999999923,G2500170360200,25017360200,0.0,0.0,0.0,0.0
G250017077255999993671059999999999923,G2500170367100,25017367100,1.0,1.0,1.0,1.0
G250017077255999993671059999999999929,G2500170360200,25017360200,0.0001607947,0.0001471251,0.000141131,0.0001414767
G250017077255999993671059999999999929,G2500170367100,25017367100,0.9998392053,0.9998528749,0.999858869,0.9998585233
G250017077255999993672059999999112011,G2500170367200,25017367200,1.0,1.0,1.0,1.0
G250017077255999993672059999999112011,G2500170368300,25017368300,0.0,0.0,0.0,0.0
G250017077255999993672059999999112011,G2500170368400,25017368400,0.0,0.0,0.0,0.0
G250017077255999993672059999999112012,G2500170367200,25017367200,1.0,1.0,1.0,0.9995125205
G250017077255999993672059999999112012,G2500170368400,25017368400,0.0,0.0,0.0,0.0004874795
G250017077255999993672059999999112012,G2500170374700,25017374700,0.0,0.0,0.0,0.0
G250017077255999993672059999999112012,G2500170374800,25017374800,0.0,0.0,0.0,0.0
G250017077255999993672059999999112013,G2500170367200,25017367200,0.996085246,0.9962598186,0.9961243623,0.9962689332
G250017077255999993672059999999112013,G2500170374800,25017374800,0.0,0.0,0.0,0.0
G250017077255999993672059999999112013,G2500210404201,25021404201,0.003914754,0.0037401814,0.0038756377,0.0037310668
G250017077255999993672059999999112014,G2500170367200,25017367200,1.0,1.0,1.0,1.0
G250017077255999993672059999999112015,G2500170367200,25017367200,1.0,1.0,1.0,1.0
G250017077255999993672059999999112016,G2500170367200,25017367200,1.0,1.0,1.0,1.0
G250017077255999993672059999999112017,G2500170367200,25017367200,1.0,1.0,1.0,1.0
G250017077255999993672059999999112019,G2500170367200,25017367200,1.0,1.0,1.0,1.0
G25001708023080195331101079999999112013,G2500170331101,25017331101,1.0,1.0,1.0,1.0
G25001708023080195331101079999999112014,G2500170331101,25017331101,1.0,1.0,1.0,1.0
G25001708023080195331101079999999112019,G2500170315402,25017315402,0.0,0.0,0.0,0.0
G25001708023080195331101079999999112019,G2500170330200,25017330200,0.0,0.0,0.0,0.0
G25001708023080195331101079999999112019,G2500170331101,25017331101,1.0,1.0,1.0,1.0
G25001708023080195331102079999999112011,G2500170330200,25017330200,0.0211740322,0.0181608374,0.0164189018,0.0163713107
G25001708023080195331102079999999112011,G2500170331102,25017331102,0.9788259678,0.9818391626,0.9835810982,0.9836286893
G25001708023080195331102079999999112012,G2500170330200,25017330200,0.0009186555,0.0009146932,0.0008616041,0.0008403474
G25001708023080195331102079999999112012,G2500170331102,25017331102,0.9983274583,0.9987327069,0.9976591168,0.9977168689
G25001708023080195331102079999999112012,G2500170333600,25017333600,3.02105e-05,1.81828e-05,3.06011e-05,2.98461e-05
G25001708023080195331102079999999112012,G2500170334100,25017334100,0.0004630247,0.000334417,0.0006566153,0.0006404159
G25001708023080195331102079999999112012,G2500170334200,25017334200,0.000260651,0.0,0.0007920626,0.0007725216
G25001708023080195331102079999999112012,G2500170334300,25017334300,0.0,0.0,0.0,0.0
G25001708023080195331102079999999112013,G2500170331102,25017331102,1.0,1.0,1.0,1.0
G25001708023080195331102079999999112014,G2500170331102,25017331102,1.0,1.0,1.0,1.0
G250017080230801953312079999999112012,G2500170315403,25017315403,0.0013937115,0.0014331365,0.001502684,0.0015104886
G250017080230801953312079999999112012,G2500170315500,25017315500,0.0061352434,0.0057424416,0.0070867977,0.0073779077
G250017080230801953312079999999112012,G2500170331200,25017331200,0.9924710451,0.9928244219,0.9914105183,0.9911116037
G250017080230801953312079999999112013,G2500170315500,25017315500,0.0030132668,0.002691533,0.0030134816,0.0030452853
G250017080230801953312079999999112013,G2500170316101,25017316101,0.0001538936,0.0001589005,0.0001633077,0.0001617776
G250017080230801953312079999999112013,G2500170331200,25017331200,0.9968328396,0.9971495665,0.9968232107,0.9967929371
G250017080230801953312079999999112019,G2500170315402,25017315402,0.0258400682,0.026118872,0.0255764671,0.0257267706
G250017080230801953312079999999112019,G2500170315403,25017315403,0.0513926212,0.0519434004,0.0508739157,0.0511686874
G250017080230801953312079999999112019,G2500170331200,25017331200,0.9227673107,0.9219377276,0.9235496172,0.923104542
G250017080230801953313079999999112011,G2500170316201,25017316201,0.000493652,0.0004595099,0.0004615259,0.000465073
G250017080230801953313079999999112011,G2500170316202,25017316202,0.0002348357,0.0002490464,0.0002440088,0.0002394218
G250017080230801953313079999999112011,G2500170331300,25017331300,0.9964133498,0.9968151264,0.997023754,0.9970675568
G250017080230801953313079999999112011,G2500170332100,25017332100,0.0028581624,0.0024763173,0.0022707113,0.0022279484
G250017080230801953313079999999112012,G2500170331300,25017331300,0.9843886131,0.9845211086,0.9836116125,0.9834940766
G250017080230801953313079999999112012,G2500170332100,25017332100,0.0044507063,0.0048458999,0.0051033244,0.0049960635
G250017080230801953313079999999112012,G2500170332200,25017332200,0.0025263872,0.0021454455,0.0027906724,0.00273199
G250017080230801953313079999999112012,G2500170333600,25017333600,0.0086342934,0.0084875459,0.0084943908,0.0087778699
G250017080510805453381079999999112011,G2500170333400,25017333400,0.001191942,0.0012262778,0.0013654565,0.0013169788
G250017080510805453381079999999112011,G2500170338100,25017338100,0.9231716944,0.9331171566,0.9086549934,0.9079532382
G250017080510805453381079999999112011,G2500170338500,25017338500,0.0756363636,0.0656565657,0.0899795501,0.090729783
G250017080510805453381079999999112012,G2500170338100,25017338100,1.0,1.0,1.0,1.0
G250017080510805453382079999999112011,G2500170333300,25017333300,0.0022354812,0.0024887171,0.0022241801,0.0021175579
G250017080510805453382079999999112011,G2500170333400,25017333400,7.37941e-05,9.36224e-05,6.13864e-05,5.76972e-05
G250017080510805453382079999999112011,G2500170338200,25017338200,0.9976907248,0.9974176605,0.9977144336,0.9978247449
G250017080510805453382079999999112012,G2500170333300,25017333300,0.0124549882,0.0172225956,0.0130560942,0.0154244917
G250017080510805453382079999999112012,G2500170338200,25017338200,0.9875450118,0.9827774044,0.9869439058,0.9845755083
G250017080510805453383079999999112011,G2500170333100,25017333100,6.1769e-06,7.8708e-06,7.0655e-06,6.9115e-06
G250017080510805453383079999999112011,G2500170333300,25017333300,0.0001231736,0.0001083012,0.0001061086,0.0001037997
G250017080510805453383079999999112011,G2500170338300,25017338300,0.9998706495,0.9998838281,0.9998868258,0.9998892888
G250017080510805453383079999999112012,G2500170338200,25017338200,0.0134463854,0.0108709942,0.0194952848,0.0199719596
G250017080510805453383079999999112012,G2500170338300,25017338300,0.9865536146,0.9891290058,0.9805047152,0.9800280404
G250017080510805453383079999999112013,G2500170333100,25017333100,0.0002840035,0.000247868,0.0003348702,0.000329827
G250017080510805453383079999999112013,G2500170338300,25017338300,0.9997159965,0.999752132,0.9996651298,0.999670173
G250017080510805453384079999999112011,G2500170333100,25017333100,0.0009168328,0.0008673723,0.0007926982,0.0007635012
G250017080510805453384079999999112011,G2500170338400,25017338400,0.9990831672,0.9991326277,0.9992073018,0.9992364988
G250017080510805453384079999999112012,G2500170338400,25017338400,1.0,1.0,1.0,1.0
G250017080510805453384079999999112013,G2500170338400,25017338400,1.0,1.0,1.0,1.0
G250017080510805453384079999999112014,G2500170333100,25017333100,0.0002466918,0.0002565661,0.0002353274,0.0002380472
G250017080510805453384079999999112014,G2500170338400,25017338400,0.9995143033,0.9994991283,0.999544679,0.9995479308
G250017080510805453384079999999112014,G2500170356500,25017356500,5.21343e-05,4.95368e-05,5.07281e-05,5.20554e-05
G250017080510805453384079999999112014,G2500170358500,25017358500,0.0001868707,0.0001947689,0.0001692655,0.0001619666
G250017080510805453385079999999112011,G2500170338500,25017338500,0.9999735221,0.9999724026,0.9999740495,0.9999730822
G250017080510805453385079999999112011,G2500170339100,25017339100,2.64779e-05,2.75974e-05,2.59505e-05,2.69178e-05
G250017080510805453385079999999112012,G2500170338500,25017338500,1.0,1.0,1.0,1.0
G250017080510805453385079999999112013,G2500170338500,25017338500,1.0,1.0,1.0,1.0
G250017080510805453385079999999112014,G2500170338500,25017338500,1.0,1.0,1.0,1.0
G250017080510805453385079999999112019,G2500170337300,25017337300,0.0,0.0,0.0,0.0
G250017080510805453385079999999112019,G2500170338500,25017338500,0.0,0.0,0.0,0.0
G250017080510805453385079999999112019,G2500170339100,25017339100,0.0,0.0,0.0,0.0
G250017080510805453585079999999112012,G2500170338400,25017338400,0.0,0.0,0.0,0.0
G250017080510805453585079999999112012,G2500170356500,25017356500,0.0,0.0,0.0,0.0
G250017080510805453585079999999112012,G2500170358500,25017358500,0.0,0.0,0.0,0.0
G250017081035810353322079999999112011,G2500170332200,25017332200,0.0,0.0,0.0,0.0
G250017081035810353322079999999112011,G2500170333600,25017333600,0.0,0.0,0.0,0.0
G250017081035810353322079999999112012,G2500170332200,25017332200,0.0,0.0,0.0,0.0
G250017081035810353322079999999112012,G2500170333600,25017333600,0.0,0.0,0.0,0.0
G250017081035810353331079999999112011,G2500170332200,25017332200,0.0,0.0,0.0,0.0
G250017081035810353331079999999112011,G2500170333100,25017333100,0.9983876525,1.0,0.9967181676,0.9967308388
G250017081035810353331079999999112011,G2500170338300,25017338300,0.0016123475,0.0,0.0032818324,0.0032691612
G250017081035810353331079999999112012,G2500170333100,25017333100,0.9956469851,0.9957217862,0.9959265732,0.9959623609
G250017081035810353331079999999112012,G2500170338400,25017338400,0.0043530149,0.0042782138,0.0040734268,0.0040376391
G250017081035810353331079999999112013,G2500170333100,25017333100,1.0,1.0,1.0,1.0
G250017081035810353331079999999112014,G2500170333100,25017333100,0.9845526216,0.9841857464,0.9844665527,0.9845904898
